Time,Right sensor values,Left sensor values,Grip Position,Robot State,Robot joint positions
2022-01-07 10:59:22.598159,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.606853,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.620946,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.627851,0.0,0.0,0,gripper set,"[97.6459, -1.741188, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.639746,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.654098,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.664943,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.675853,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.685449,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.695337,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.700528,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.709166,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.725743,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.734307,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.748881,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.756370,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.774137,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.783152,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.800680,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.811543,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.828577,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.837104,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.848066,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.859695,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.868693,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.883884,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.898859,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.910855,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.919464,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.930333,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.940079,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.949131,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.959273,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.971529,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.980001,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.991132,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.997371,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.003935,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.014422,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.025704,0.0,0.0,0,gripper set,"[97.6459, -1.741188, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.036242,0.0,0.0,0,gripper set,"[97.6459, -1.741188, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.050778,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.062301,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.074180,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.084170,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.099903,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.106566,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.116682,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.128400,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.138121,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.148054,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:23.158248,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
