Time,Right sensor values,Left sensor values,R1,R2,R3,R4,R5,R6,R7,R8,L1,L2,L3,L4,L5,L6,L7,L8,Grip Position,Robot State,Robot joint positions,Total product count,Total good product count,Bad product count,Gripper use number,Screw Tool use number 
2022-03-03 19:03:49.986776,0.1592156862745098,0.11941176470588234,10,9,2,3,10,10,2,2,4,4,2,1,3,3,2,2,220,screw out,"[61.7539, 9.390297, 106.8384, -26.98, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:50.174892,0.39235294117647057,0.22745098039215683,10,10,8,8,10,10,6,7,5,6,5,5,3,3,6,7,220,screw out,"[61.7539, 9.38994, 106.8373, -26.98111, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:50.353078,0.39235294117647057,0.12509803921568627,10,10,8,8,10,10,6,7,4,4,2,2,3,3,2,2,220,screw out,"[61.7539, 9.389585, 106.8373, -26.98, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:50.538066,0.28431372549019607,0.13078431372549018,10,9,4,4,10,10,1,2,5,6,6,5,3,3,6,7,220,screw out,"[61.7539, 9.388871, 106.8366, -26.98111, 90.08, -117.985]",268,15,253,31,16
2022-03-03 19:03:50.732021,1.808235294117647,0.22745098039215683,10,10,8,8,10,10,6,7,5,6,5,5,3,3,6,7,220,screw out,"[61.7539, 9.388871, 106.8391, -26.98, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:50.921569,0.2672549019607843,0.11941176470588234,10,9,4,4,10,10,0,0,4,4,2,1,3,3,2,2,220,screw out,"[61.7539, 9.388515, 106.8366, -26.98167, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:51.113620,0.39235294117647057,0.12509803921568627,10,10,8,8,0,253,6,7,5,6,3,2,2,2,1,2,220,screw out,"[61.7539, 9.38994, 106.8373, -26.98111, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:51.311198,0.2672549019607843,0.23313725490196077,10,9,4,4,10,10,0,0,4,4,2,1,3,3,2,2,220,screw out,"[61.7539, 9.38994, 106.8373, -26.98055, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:51.498975,0.25019607843137254,0.22745098039215683,10,9,2,3,0,77,2,2,5,6,5,5,3,3,6,7,220,screw out,"[61.7539, 9.392436, 106.8405, -26.97667, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:51.685338,0.39235294117647057,0.13078431372549018,10,10,8,8,10,10,6,7,5,6,3,2,2,2,1,2,220,screw out,"[61.7539, 9.392436, 106.8402, -26.97833, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:51.874548,0.27294117647058824,0.22745098039215683,10,9,4,3,10,10,0,2,5,6,5,5,3,3,6,7,220,screw out,"[61.7539, 9.392436, 106.8402, -26.97889, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:52.061675,0.25019607843137254,0.13078431372549018,9,9,4,4,9,9,0,0,5,6,3,2,2,2,1,2,220,screw out,"[61.7539, 9.392436, 106.8398, -26.97889, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:52.251233,0.27862745098039216,0.13078431372549018,10,10,2,3,10,10,2,2,5,6,6,5,3,3,6,7,220,screw out,"[61.7539, 9.392436, 106.8398, -26.97944, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:52.434297,0.3127450980392157,0.14215686274509803,10,9,8,3,10,10,3,2,5,6,6,2,2,2,1,1,220,screw out,"[61.7539, 9.392079, 106.8394, -26.97944, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:52.629039,0.20470588235294115,0.11941176470588234,9,9,2,3,9,9,2,2,4,4,2,1,3,3,2,2,220,screw out,"[61.7539, 9.392079, 106.8394, -26.97944, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:52.823659,0.2956862745098039,0.14215686274509803,10,9,4,4,10,10,0,5,4,4,2,1,3,3,6,2,220,screw out,"[61.7539, 9.392079, 106.8391, -26.97944, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:53.024168,0.27294117647058824,0.13647058823529412,10,9,4,4,10,10,0,1,5,6,3,2,3,2,1,2,220,screw out,"[61.7539, 9.391723, 106.8391, -26.97944, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:53.208474,0.2956862745098039,0.11941176470588234,10,10,8,8,10,10,6,7,4,4,2,1,3,3,2,2,220,screw out,"[61.7539, 9.391723, 106.8391, -26.97944, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:53.403169,1.4158823529411764,0.22745098039215683,9,8,4,4,9,9,1,2,5,6,5,5,3,3,6,7,220,screw out,"[61.7539, 9.391723, 106.8391, -26.98, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:53.584787,0.39235294117647057,0.22745098039215683,10,10,8,8,10,10,6,7,5,6,5,5,3,3,6,7,220,screw out,"[61.7539, 9.391723, 106.8391, -26.98, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:53.768153,0.39235294117647057,0.23313725490196077,10,10,8,8,10,10,6,7,5,6,6,5,3,3,6,7,220,screw out,"[61.7539, 9.391723, 106.8391, -26.97944, 90.08, -117.9856]",268,15,253,31,16
2022-03-03 19:03:53.955897,0.39235294117647057,0.13078431372549018,10,10,8,8,16,253,6,7,5,6,3,2,2,2,1,2,220,screw out,0,268,15,253,31,16
2022-03-03 19:03:54.152038,0.39235294117647057,0.11941176470588234,10,10,8,8,10,10,6,7,4,4,2,1,3,3,2,2,220,screw out,"[60.51849, 7.088792, 109.5355, -27.36889, 90.09055, -119.21]",268,15,253,31,16
2022-03-03 19:03:54.334336,0.38666666666666666,0.12509803921568627,10,10,8,8,10,10,6,6,4,4,2,1,3,3,2,3,220,screw out,"[60.19485, 6.513148, 110.1971, -27.45667, 90.09334, -119.5478]",268,15,253,31,16
2022-03-03 19:03:54.529719,0.25588235294117645,0.23313725490196077,10,10,8,8,10,253,6,7,5,6,6,5,3,3,6,7,220,screw out,"[60.19093, 6.511723, 110.1992, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:54.728533,0.39235294117647057,0.22745098039215683,10,10,8,8,10,10,6,7,5,6,5,5,3,3,6,7,220,screw out,"[60.19129, 6.511366, 110.2003, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:54.916921,0.39235294117647057,0.14784313725490195,10,9,4,4,16,176,0,2,5,6,3,2,2,2,1,2,220,screw out,"[60.19129, 6.51101, 110.201, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:55.102723,0.7676470588235293,0.23313725490196077,10,10,8,8,10,10,6,6,5,6,6,5,3,3,6,7,220,screw out,"[60.19129, 6.51101, 110.201, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:55.290809,0.39235294117647057,0.23313725490196077,10,10,8,8,10,10,6,7,5,6,5,5,3,3,6,7,220,screw out,"[60.19129, 6.51101, 110.201, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:55.470876,0.39235294117647057,0.22745098039215683,10,10,8,8,10,10,6,7,5,6,5,5,3,3,6,7,220,screw out,"[60.19129, 6.510653, 110.201, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:55.664986,0.39235294117647057,0.11941176470588234,10,10,8,8,10,10,6,7,4,4,2,1,3,3,2,2,220,screw out,"[60.19129, 6.510653, 110.201, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:55.852829,0.3241176470588235,0.22745098039215683,10,9,8,4,10,10,4,2,5,6,5,5,3,3,6,7,220,screw out,"[60.19129, 6.510653, 110.201, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:56.037503,0.38666666666666666,0.22745098039215683,10,10,8,8,10,10,5,7,5,6,3,2,2,2,1,2,220,screw out,"[60.19129, 6.510653, 110.201, -27.45555, 90.09278, -119.5467]",268,15,253,31,16
2022-03-03 19:03:56.224739,2.365490196078431,0.23313725490196077,10,9,4,4,10,10,1,2,5,6,6,5,3,3,6,7,220,screw out,"[60.19129, 6.503169, 110.1996, -27.45889, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:56.406517,1.7854901960784313,0.23313725490196077,10,9,8,5,16,253,6,7,5,6,6,5,3,3,6,7,220,screw out,"[60.19093, 6.508871, 110.1981, -27.46055, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:56.596477,0.39235294117647057,0.11941176470588234,10,10,8,8,10,10,6,7,4,4,2,1,3,3,2,2,220,screw out,"[60.19129, 6.510653, 110.1989, -27.45833, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:56.786453,0.25588235294117645,0.22176470588235292,10,10,8,8,10,10,6,7,4,6,5,5,3,3,6,7,220,screw out,"[60.19129, 6.51101, 110.1992, -27.45444, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:56.976722,0.39235294117647057,0.18196078431372548,10,10,8,8,10,10,6,7,5,6,6,5,3,3,6,7,220,screw out,"[60.19093, 6.511366, 110.2003, -27.45444, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:57.166173,0.39235294117647057,0.13078431372549018,10,10,8,8,10,10,6,7,5,6,3,2,3,2,1,1,220,screw out,0,268,15,253,31,16
2022-03-03 19:03:57.355949,1.5523529411764705,0.23313725490196077,10,9,8,8,10,10,6,7,4,4,2,1,3,3,2,2,220,screw out,"[60.19129, 6.511366, 110.2003, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:57.548343,0.27294117647058824,0.11941176470588234,10,9,2,3,10,10,2,2,4,4,2,1,3,3,2,2,220,screw out,"[60.19093, 6.511366, 110.2003, -27.455, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:57.733987,0.38666666666666666,0.12509803921568627,10,10,8,8,10,10,6,6,5,6,3,2,2,2,1,1,220,screw out,"[60.19129, 6.511723, 110.2003, -27.45611, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:57.921758,1.5296078431372548,0.17058823529411762,10,10,8,8,10,10,6,7,4,5,5,1,3,3,6,3,220,screw out,"[60.19129, 6.511723, 110.2006, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:58.105519,0.26156862745098036,0.1649019607843137,9,9,4,4,9,9,0,2,5,6,3,5,2,3,1,4,220,screw out,"[60.19129, 6.511723, 110.201, -27.455, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:58.288964,0.27862745098039216,0.12509803921568627,10,9,4,4,10,10,0,2,4,4,2,1,3,3,2,2,220,screw out,"[60.19129, 6.511723, 110.201, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:58.478226,0.39235294117647057,0.23313725490196077,10,9,4,4,16,0,0,0,5,6,6,5,3,3,6,7,220,screw out,"[60.19164, 6.511723, 110.201, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:58.673406,0.27862745098039216,0.22745098039215683,10,9,4,4,10,10,0,2,5,6,5,5,3,3,6,7,220,screw out,"[60.19129, 6.511723, 110.201, -27.455, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:58.859469,0.26156862745098036,0.13078431372549018,9,9,2,3,0,0,2,2,5,6,6,5,3,3,6,7,220,screw out,"[60.19129, 6.511723, 110.201, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:59.055226,0.39235294117647057,0.22745098039215683,10,10,8,8,10,10,6,7,5,6,5,5,3,3,6,7,220,screw out,"[60.19164, 6.511723, 110.201, -27.45611, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:59.238485,0.29,0.23313725490196077,10,10,3,3,10,10,1,4,5,6,6,5,3,3,6,7,220,screw out,"[60.19164, 6.512079, 110.201, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:59.436863,1.808235294117647,0.15352941176470586,10,10,8,8,10,10,6,7,5,6,3,2,2,2,1,2,220,screw out,"[60.19164, 6.512079, 110.201, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:03:59.626040,0.39235294117647057,0.13078431372549018,10,10,8,8,10,10,6,7,5,6,3,2,2,2,1,2,220,screw out,"[60.19164, 6.516, 110.2046, -27.44833, 90.09222, -119.5467]",268,15,253,31,16
2022-03-03 19:03:59.814197,0.39235294117647057,0.11941176470588234,10,10,8,8,10,10,6,7,4,4,2,1,3,3,2,2,220,screw out,"[60.19164, 6.511723, 110.2017, -27.45333, 90.09222, -119.5467]",268,15,253,31,16
2022-03-03 19:04:00.011387,0.25019607843137254,0.13078431372549018,9,8,4,4,16,253,1,2,5,6,3,2,2,2,1,2,220,screw out,"[60.19164, 6.509941, 110.2013, -27.45555, 90.09222, -119.5467]",268,15,253,31,16
2022-03-03 19:04:00.209073,0.25588235294117645,0.22745098039215683,9,8,4,4,9,9,0,2,5,6,5,5,3,3,6,7,220,screw out,"[60.19164, 6.509941, 110.201, -27.45611, 90.09222, -119.5467]",268,15,253,31,16
2022-03-03 19:04:00.401692,0.25588235294117645,0.12509803921568627,10,9,2,3,10,10,2,2,5,6,6,5,3,3,6,7,220,screw out,"[60.19164, 6.509941, 110.2006, -27.45611, 90.09222, -119.5467]",268,15,253,31,16
2022-03-03 19:04:00.596241,0.25588235294117645,0.12509803921568627,9,9,2,3,9,9,2,2,4,5,2,1,3,3,2,2,220,screw out,"[60.19164, 6.509941, 110.2006, -27.45611, 90.09222, -119.5467]",268,15,253,31,16
2022-03-03 19:04:00.784638,0.3127450980392157,0.22745098039215683,10,10,8,8,10,10,6,7,5,6,5,5,3,3,6,7,220,screw out,"[60.19164, 6.509941, 110.2003, -27.45611, 90.09222, -119.5467]",268,15,253,31,16
2022-03-03 19:04:00.979349,0.39235294117647057,0.13647058823529412,10,10,8,8,10,10,6,7,5,6,3,2,3,2,1,2,220,screw out,"[60.19164, 6.509941, 110.2003, -27.45611, 90.09222, -119.5467]",268,15,253,31,16
2022-03-03 19:04:01.161215,0.25588235294117645,0.23313725490196077,9,9,2,3,9,9,2,2,5,6,6,5,3,3,6,7,220,screw out,"[60.19164, 6.510297, 110.2003, -27.45611, 90.09222, -119.5467]",268,15,253,31,16
2022-03-03 19:04:01.350481,0.27294117647058824,0.22745098039215683,10,10,8,8,10,10,6,6,5,6,5,5,3,3,6,7,220,screw out,"[60.19164, 6.510297, 110.2003, -27.45611, 90.09222, -119.5467]",268,15,253,31,16
2022-03-03 19:04:01.534579,0.3013725490196078,0.23313725490196077,10,9,8,4,10,10,0,2,4,4,2,1,3,3,2,2,220,screw out,"[60.19164, 6.510297, 110.2003, -27.45611, 90.09222, -119.5467]",268,15,253,31,16
2022-03-03 19:04:01.724473,0.27862745098039216,0.1649019607843137,10,9,4,4,10,10,0,2,5,6,5,5,3,3,1,1,220,screw out,"[60.19164, 6.510297, 110.2003, -27.45611, 90.09222, -119.5467]",268,15,253,31,16
2022-03-03 19:04:01.919374,0.39235294117647057,0.11941176470588234,10,10,8,8,10,10,6,7,4,4,2,1,3,3,2,2,220,screw out,"[60.19164, 6.510297, 110.2003, -27.45555, 90.09222, -119.5467]",268,15,253,31,16
2022-03-03 19:04:02.109767,0.39235294117647057,0.13078431372549018,10,10,8,8,0,253,6,7,5,6,3,2,2,2,1,2,220,screw out,"[60.19164, 6.510297, 110.2003, -27.45555, 90.09278, -119.5467]",268,15,253,31,16
2022-03-03 19:04:02.298127,1.808235294117647,0.11941176470588234,10,10,8,8,10,10,6,7,4,4,2,1,3,3,2,2,220,screw out,"[60.19164, 6.510297, 110.2003, -27.45555, 90.09278, -119.5467]",268,15,253,31,16
2022-03-03 19:04:02.489493,0.39235294117647057,0.22745098039215683,10,10,8,8,10,10,6,7,5,6,3,2,3,2,1,1,220,screw out,"[60.19164, 6.510297, 110.2003, -27.45555, 90.09278, -119.5467]",268,15,253,31,16
2022-03-03 19:04:02.681170,0.38666666666666666,0.22745098039215683,10,10,8,8,10,10,5,7,5,6,5,5,3,3,6,7,220,screw out,"[60.19164, 6.510297, 110.2003, -27.45555, 90.09278, -119.5467]",268,15,253,31,16
2022-03-03 19:04:02.865454,0.38666666666666666,0.2103921568627451,10,10,8,8,10,10,6,6,5,6,6,5,3,2,6,4,220,screw out,"[60.19164, 6.510653, 110.2003, -27.45555, 90.09278, -119.5467]",268,15,253,31,16
2022-03-03 19:04:03.056394,0.3241176470588235,0.22176470588235292,10,10,2,3,10,10,5,7,5,5,5,5,3,3,6,7,220,screw out,"[60.19164, 6.510653, 110.2003, -27.45555, 90.09278, -119.5467]",268,15,253,31,16
2022-03-03 19:04:03.244488,0.39235294117647057,0.22745098039215683,10,10,8,8,10,10,6,7,5,6,6,5,3,3,6,7,220,screw out,"[60.19164, 6.510653, 110.2003, -27.45555, 90.09278, -119.5467]",268,15,253,31,16
2022-03-03 19:04:03.441416,0.25588235294117645,0.23313725490196077,9,8,4,4,9,9,1,1,5,6,5,5,3,3,6,7,220,screw out,"[60.19164, 6.510297, 110.1989, -27.45611, 90.09278, -119.5467]",268,15,253,31,16
2022-03-03 19:04:03.630715,0.3070588235294117,0.1592156862745098,10,9,8,4,10,10,1,2,5,6,6,5,3,3,6,1,220,screw out,"[60.19164, 6.509941, 110.1985, -27.45722, 90.09278, -119.5467]",268,15,253,31,16
2022-03-03 19:04:03.826809,0.3752941176470588,0.22745098039215683,9,10,8,8,9,9,6,7,5,6,5,5,3,3,6,7,220,screw out,"[60.19164, 6.509584, 110.1985, -27.45722, 90.09278, -119.5467]",268,15,253,31,16
2022-03-03 19:04:04.008439,0.3468627450980392,0.11941176470588234,10,9,8,4,10,10,6,4,4,4,2,1,3,3,2,2,220,screw out,0,268,15,253,31,16
2022-03-03 19:04:04.197427,0.3752941176470588,0.22745098039215683,10,9,7,8,10,10,5,7,5,6,5,5,3,3,6,7,220,screw out,"[60.19164, 6.509584, 110.1985, -27.45611, 90.09278, -119.5467]",268,15,253,31,16
2022-03-03 19:04:04.384071,0.14784313725490195,0.11941176470588234,9,9,2,2,9,9,2,2,4,4,2,1,3,3,2,2,220,screw out,"[60.19164, 6.509584, 110.1985, -27.45611, 90.09278, -119.5467]",268,15,253,31,16
2022-03-03 19:04:04.572037,0.25588235294117645,0.1876470588235294,9,9,2,3,9,9,2,2,4,5,3,2,3,3,6,7,220,screw out,"[60.19164, 6.509584, 110.1989, -27.45611, 90.09278, -119.5467]",268,15,253,31,16
2022-03-03 19:04:04.762985,0.3752941176470588,0.22745098039215683,10,10,8,8,10,10,6,4,5,6,5,5,3,3,6,7,220,screw out,"[60.19164, 6.509941, 110.1989, -27.45611, 90.09278, -119.5467]",268,15,253,31,16
2022-03-03 19:04:04.946502,0.38666666666666666,0.22745098039215683,10,10,8,8,10,10,6,7,5,6,5,5,3,3,6,7,220,screw out,"[60.19164, 6.509941, 110.1989, -27.45611, 90.09278, -119.5467]",268,15,253,31,16
2022-03-03 19:04:05.146053,0.39235294117647057,0.22745098039215683,10,10,8,8,10,10,6,7,5,6,5,5,3,3,6,7,220,screw out,"[60.19164, 6.509941, 110.1992, -27.45555, 90.09278, -119.5467]",268,15,253,31,16
2022-03-03 19:04:05.327693,0.26156862745098036,0.11941176470588234,10,10,8,8,16,253,6,7,4,4,2,1,3,3,2,2,220,screw out,"[60.19164, 6.509941, 110.1992, -27.45555, 90.09278, -119.5467]",268,15,253,31,16
2022-03-03 19:04:05.518657,0.27862745098039216,0.23313725490196077,10,10,2,3,10,10,2,2,5,6,6,5,3,3,6,7,220,screw out,"[60.19164, 6.509941, 110.1992, -27.455, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:04:05.713287,0.3127450980392157,0.2103921568627451,10,9,4,4,16,0,0,0,5,6,5,5,3,3,3,7,220,screw out,"[60.19164, 6.509941, 110.1992, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:04:05.908147,0.2672549019607843,0.13078431372549018,10,9,4,4,10,10,0,0,5,6,3,2,2,2,1,2,220,screw out,"[60.19164, 6.509941, 110.1996, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:04:06.096052,0.39235294117647057,0.14215686274509803,10,10,8,8,16,176,6,7,5,6,3,4,2,3,1,1,220,screw out,"[60.19129, 6.507446, 110.1974, -27.45833, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:04:06.281910,1.7172549019607841,0.11941176470588234,10,10,8,8,10,10,6,7,4,4,2,1,3,3,2,2,220,screw out,"[60.19164, 6.514574, 110.2049, -27.44778, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:04:06.463718,0.25588235294117645,0.22745098039215683,9,8,4,4,9,9,1,1,5,6,5,5,3,3,6,7,220,screw out,"[60.19164, 6.512792, 110.2017, -27.45278, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:04:06.650649,0.26156862745098036,0.17627450980392156,9,8,4,4,9,9,1,2,4,5,2,1,3,3,6,7,220,screw out,"[60.19164, 6.512792, 110.2017, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:04:06.839782,0.39235294117647057,0.13078431372549018,10,10,8,7,16,220,6,7,4,4,2,1,3,3,2,2,220,screw out,"[60.19164, 6.512435, 110.2013, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:04:07.031467,0.25588235294117645,0.22745098039215683,9,9,4,4,9,9,0,1,5,6,5,5,3,3,6,7,220,screw out,"[60.19164, 6.512435, 110.2013, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:04:07.223792,0.26156862745098036,0.22745098039215683,9,8,4,4,9,9,1,2,5,6,5,5,3,3,6,7,220,screw out,"[60.19164, 6.512435, 110.201, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:04:07.417126,1.091764705882353,0.23313725490196077,9,9,2,3,9,9,2,2,5,6,6,5,3,3,6,7,220,screw out,"[60.19164, 6.512079, 110.201, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:04:07.604366,0.39235294117647057,0.11941176470588234,10,10,8,8,10,10,6,7,4,4,2,1,3,3,2,2,220,screw out,"[60.19164, 6.511723, 110.2006, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:04:07.793875,0.38666666666666666,0.11941176470588234,10,9,8,8,10,10,6,7,4,4,2,1,3,3,2,2,220,screw out,"[60.19164, 6.511723, 110.2006, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:04:07.987750,0.25019607843137254,0.23313725490196077,9,8,2,3,9,9,2,2,5,6,6,5,3,3,6,7,220,screw out,"[60.19164, 6.511366, 110.2006, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:04:08.190065,0.25588235294117645,0.12509803921568627,9,9,2,3,9,9,2,2,5,6,3,2,2,2,1,2,220,screw out,"[60.19164, 6.511366, 110.2006, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:04:08.386301,0.26156862745098036,0.13078431372549018,9,9,4,4,9,9,0,2,5,6,3,2,2,2,1,2,220,screw out,"[60.19164, 6.511366, 110.2003, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:04:08.581134,0.38666666666666666,0.22745098039215683,9,8,2,3,128,77,2,2,5,6,5,5,3,3,6,7,220,return to tool base,"[60.19164, 6.511366, 110.2003, -27.45555, 90.09334, -119.5467]",268,15,253,31,16
2022-03-03 19:04:08.771847,0.3070588235294117,0.18196078431372548,10,10,2,3,10,10,2,7,5,5,2,1,3,3,6,7,220,return to tool base,"[60.19236, 5.876198, 109.3277, -25.88556, 90.08722, -119.5422]",268,15,253,31,16
2022-03-03 19:04:08.978191,0.9723529411764705,0.13647058823529412,10,9,4,4,10,10,0,0,5,6,3,2,3,2,1,2,220,return to tool base,"[60.20055, 1.983208, 101.1457, -13.9, 90.04889, -119.5061]",268,15,253,31,16
2022-03-03 19:04:09.168788,0.25588235294117645,0.22745098039215683,9,9,4,4,9,9,0,1,5,6,5,5,3,3,6,7,220,return to tool base,"[60.21232, 0.4651485, 88.45734, 0.22, 90.01, -119.4572]",268,15,253,31,16
2022-03-03 19:04:09.356024,0.28431372549019607,0.22745098039215683,10,8,6,4,10,10,1,1,5,6,5,5,3,3,6,7,220,return to tool base,"[60.21517, 0.7360396, 83.45406, 5.075, 90.00278, -119.4394]",268,15,253,31,16
2022-03-03 19:04:09.549650,0.3241176470588235,0.11941176470588234,10,10,2,3,0,77,2,6,4,4,2,1,3,3,2,2,220,return to tool base,"[60.57196, 0.4088317, 83.61695, 5.178333, 89.99834, -119.0733]",268,15,253,31,16
2022-03-03 19:04:09.738571,1.1315686274509804,0.22745098039215683,10,10,3,3,10,10,2,6,5,6,5,5,3,3,6,7,220,return to tool base,"[65.46155, -3.80602, 87.77513, 5.333889, 89.94221, -114.1494]",268,15,253,31,16
2022-03-03 19:04:09.929728,0.25588235294117645,0.13647058823529412,9,9,2,3,9,9,2,2,5,6,3,2,3,2,1,2,220,return to tool base,0,268,15,253,31,16
2022-03-03 19:04:10.126655,0.39235294117647057,0.23313725490196077,10,10,8,8,10,10,6,7,5,6,5,5,3,3,6,7,220,return to tool base,"[100.1402, -18.02602, 99.1882, 8.303888, 89.73666, -79.53166]",268,15,253,31,16
2022-03-03 19:04:10.322326,1.0974509803921568,0.22745098039215683,10,10,8,8,10,10,6,7,5,6,5,5,3,3,6,7,220,return to tool base,"[114.5249, -17.90697, 99.10194, 8.406112, 89.72666, -65.15889]",268,15,253,31,16
2022-03-03 19:04:10.508581,1.808235294117647,0.1592156862745098,10,10,8,8,10,10,6,7,4,4,2,1,3,3,2,2,220,return to tool base,"[117.1312, -17.47711, 98.79042, 8.283889, 89.73167, -62.48389]",268,15,253,31,16
2022-03-03 19:04:10.701893,0.39235294117647057,0.22745098039215683,10,10,8,8,10,10,6,7,5,6,5,5,3,3,6,7,220,return to tool base,"[117.0642, -17.35699, 99.56531, 7.380556, 89.73334, -62.56722]",268,15,253,31,16
2022-03-03 19:04:10.898888,1.808235294117647,0.13078431372549018,10,10,8,8,10,10,6,7,5,6,3,2,3,2,1,1,220,return to tool base,"[116.0415, -15.54665, 106.7165, -1.581111, 89.75389, -63.62445]",268,15,253,31,16
2022-03-03 19:04:11.092388,0.39235294117647057,0.12509803921568627,10,10,8,8,10,10,6,7,4,4,2,1,3,3,2,2,220,return to tool base,"[114.5107, -9.379604, 116.0932, -16.98389, 89.8, -65.195]",268,15,253,31,16
2022-03-03 19:04:11.281204,0.39235294117647057,0.11941176470588234,10,10,8,8,10,10,6,7,4,4,2,1,3,3,2,2,220,return to tool base,"[114.0355, -6.479644, 118.4525, -22.38222, 89.81334, -65.68279]",268,15,253,31,16
2022-03-03 19:04:11.472490,0.39235294117647057,0.22745098039215683,10,10,8,8,16,253,6,7,5,6,3,2,3,2,1,2,220,return to tool base,"[114.0241, -6.383406, 118.5501, -22.56, 89.81278, -65.69611]",268,15,253,31,16
2022-03-03 19:04:11.668226,2.4109803921568624,0.23313725490196077,10,10,4,6,10,10,6,7,5,6,6,5,3,3,6,7,220,return to tool base,"[114.0241, -6.311762, 118.6724, -22.75833, 89.81334, -65.69611]",268,15,253,31,16
2022-03-03 19:04:11.862249,0.39235294117647057,0.22745098039215683,10,10,8,8,10,10,6,7,5,6,5,5,3,3,6,7,220,return to tool base,"[114.0238, -6.227287, 118.8075, -22.97889, 89.81445, -65.69666]",268,15,253,31,16
2022-03-03 19:04:12.057992,0.2956862745098039,0.12509803921568627,10,10,8,8,16,253,6,7,4,4,2,1,3,3,2,2,220,return to tool base,"[114.0241, -6.142456, 118.9408, -23.19111, 89.815, -65.69722]",268,15,253,31,16
